"area","station_no","station_type","station_name","address","elevation","observation_begin","note1","note2","katakana","prec_no","block_no","pref_code","lon","lat"
"佐賀",85166,"四","白石","杵島郡白石町大字福田",2,"#昭52.3.2",,,"シロイシ","85","0829","41",130.148333333333,33.1833333333333
"佐賀",85176,"官","川副","佐賀市川副町大字犬井道字国造搦　佐賀航空気象観測所",2,"平15.1.1",,"日照・湿度・気圧を除く","カワソエ","85","1480","41",130.301666666667,33.1483333333333
"熊本",86006,"四","鹿北","山鹿市鹿北町岩野",119,"#昭52.2.9",,,"カホク","86","0832","43",130.691666666667,33.115
"熊本",86066,"四","南小国","阿蘇郡南小国町赤馬場",448,"#昭52.2.14",,,"ミナミオグニ","86","0833","43",131.066666666667,33.1033333333333
"熊本",86086,"四","岱明","玉名市岱明町中土",15,"#昭52.2.10",,,"タイメイ","86","0834","43",130.511666666667,32.915
"熊本",86101,"四","菊池","菊池市木柑子字上辻",83,"#昭52.2.10",,,"キクチ","86","0835","43",130.781666666667,32.945
"熊本",86111,"四","阿蘇乙姫","阿蘇市乙姫",487,"昭53.1.11",,,"アソオトヒメ","86","1240","43",131.04,32.9466666666667
"熊本",86141,"官","熊本","熊本市中央区京町　熊本地方気象台",38,"#昭50.3.26","86905","気温、雨、日照","クマモト","86","47819","43",130.706666666667,32.8133333333333
"熊本",86141,"官","熊本","熊本市北区清水町打越",15,"#昭50.3.26",,"風","クマモト","86","47819","43",130.715,32.8216666666667
"熊本",86146,"官","益城","上益城郡益城町大字小谷字上大道　熊本航空気象観測所",193,"平15.1.1",,"日照・湿度・気圧を除く","マシキ","86","0923","43",130.855,32.8366666666667
"熊本",86157,"四","南阿蘇","阿蘇郡南阿蘇村河陰",394,"平27.1.16","86901",,"ミナミアソ","86","1660","43",131.013333333333,32.8316666666667
"熊本",86161,"四","高森","阿蘇郡高森町大字高森",555,"#昭52.2.15",,,"タカモリ","86","0840","43",131.125,32.8216666666667
"熊本",86181,"雨","宇土","宇土市馬之瀬町",6,"平17.12.6",,,"ウト","86","1580","43",130.656666666667,32.7
"熊本",86197,"雨","山都","上益城郡山都町原突角",574,"平22.3.4",,,"ヤマト","86","1613","43",130.958333333333,32.7116666666667
"熊本",86216,"四","三角","宇城市三角町波多",60,"(昭50.4.23)昭52.2.23",,,"ミスミ","86","1081","43",130.478333333333,32.6116666666667
"熊本",86236,"四","甲佐","上益城郡甲佐町大字上早川字尾ノ上",52,"#昭52.2.16",,,"コウサ","86","0842","43",130.816666666667,32.6716666666667
"熊本",86271,"四","松島","上天草市松島町阿村",2,"#昭52.2.24",,,"マツシマ","86","0843","43",130.446666666667,32.515
"熊本",86316,"四","本渡","天草市本渡町本戸馬場",30,"#昭52.2.25",,,"ホンド","86","0845","43",130.18,32.4683333333333
"熊本",86336,"四","八代","八代市平山新町",8,"#昭52.2.22",,,"ヤツシロ","86","0846","43",130.606666666667,32.4733333333333
"熊本",86396,"雨","田浦","葦北郡芦北町大字田浦町字八幡の元",3,"昭50.4.25",,,"タノウラ","86","0946","43",130.508333333333,32.3633333333333
"熊本",86407,"雨","山江","球磨郡山江村大字万江字屋形",218,"平2.12.7",,,"ヤマエ","86","1435","43",130.746666666667,32.3016666666667
"熊本",86411,"雨","五木","球磨郡五木村甲字下手",310,"平24.3.7",,,"イツキ","86","1368","43",130.826666666667,32.395
"熊本",86451,"四","水俣","水俣市南福寺",6,"(昭50.4.23)昭52.2.21",,,"ミナマタ","86","0924","43",130.406666666667,32.205
"熊本",86461,"雨","一勝地","球磨郡球磨村大字一勝地丙字永崎",120,"平17.12.7",,,"イッショウチ","86","1581","43",130.645,32.245
"熊本",86467,"官","人吉","人吉市城本町　人吉特別地域気象観測所",146,"#昭50.12.13",,,"ヒトヨシ","86","47824","43",130.755,32.2166666666667
"熊本",86477,"四","上","球磨郡あさぎり町上北",166,"(昭50.4.23)昭52.3.22",,,"ウエ","86","0926","43",130.905,32.225
"熊本",86478,"雨","多良木","球磨郡多良木町大字黒肥地字祓川",210,"平17.12.8",,,"タラギ","86","0925","43",130.95,32.295
"熊本",86481,"雨","湯前横谷","球磨郡湯前町猪鹿倉山",665,"昭51.4.26",,,"ユノマエヨコタニ","86","1086","43",131.043333333333,32.2633333333333
"熊本",86491,"官","牛深","天草市牛深町　牛深特別地域気象観測所",3,"#昭50.12.19",,,"ウシブカ","86","47838","43",130.026666666667,32.1966666666667
"宮崎",87041,"四","高千穂","西臼杵郡高千穂町大字押方字宮野原",350,"#昭52.2.7",,,"タカチホ","87","0852","45",131.29,32.7116666666667
"宮崎",87066,"四","古江","延岡市北浦町古江",14,"昭52.2.8",,,"フルエ","87","1135","45",131.82,32.7116666666667
"宮崎",87071,"四","鞍岡","西臼杵郡五ヶ瀬町大字鞍岡",590,"昭54.1.12",,,"クラオカ","87","1348","45",131.156666666667,32.6433333333333
"宮崎",87086,"雨","日之影","西臼杵郡日之影町大字七折字滝上下",262,"平22.2.18",,,"ヒノカゲ","87","1609","45",131.406666666667,32.6816666666667
"宮崎",87127,"雨","諸塚","東臼杵郡諸塚村大字家代",150,"昭54.1.10",,,"モロツカ","87","1343","45",131.335,32.5166666666667
"宮崎",87136,"雨","北方","延岡市北方町川水流卯",30,"昭62.2.26",,,"キタカタ","87","1432","45",131.525,32.5616666666667
"宮崎",87141,"官","延岡","延岡市天神小路　延岡特別地域気象観測所",19,"#昭50.12.11",,"気温、雨","ノベオカ","87","47822","45",131.656666666667,32.5816666666667
"宮崎",87141,"官","延岡","延岡市野田町",8,"#昭50.12.11",,"風、日照","ノベオカ","87","47822","45",131.633333333333,32.5783333333333
"宮崎",87157,"雨","椎葉","東臼杵郡椎葉村大字下福良",517,"平23.12.20",,,"シイバ","87","1636","45",131.103333333333,32.475
"宮崎",87181,"四","日向","日向市大字塩見",20,"#昭52.2.9",,,"ヒュウガ","87","0857","45",131.6,32.4083333333333
"宮崎",87206,"四","神門","東臼杵郡美郷町南郷区神門",250,"昭54.1.11",,,"ミカド","87","1353","45",131.331666666667,32.385
"宮崎",87231,"四","西米良","児湯郡西米良村大字竹原",260,"昭54.1.10",,,"ニシメラ","87","1345","45",131.151666666667,32.24
"宮崎",87251,"雨","都農","児湯郡都農町大字川北",61,"平22.2.17",,,"ツノ","87","1608","45",131.541666666667,32.2833333333333
"宮崎",87293,"四","高鍋","児湯郡高鍋町上江",57,"平29.3.10",,,"タカナベ","87","0859","45",131.475,32.1233333333333
"宮崎",87301,"四","加久藤","えびの市大字永山",228,"#昭52.2.1",,,"カクトウ","87","0860","45",130.81,32.0466666666667
"宮崎",87331,"四","西都","西都市大字黒生野",8,"#昭52.2.10",,,"サイト","87","0861","45",131.413333333333,32.0633333333333
"宮崎",87346,"雨","えびの高原","えびの市大字末永",1150,"#",,,"エビノコウゲン","87","0862","45",130.84,31.945
"宮崎",87352,"四","小林","小林市南西方",276,"平12.9.26",,,"コバヤシ","87","0863","45",130.953333333333,32
"宮崎",87361,"雨","野尻","小林市野尻町大字紙屋",182,"#",,,"ノジリ","87","0864","45",131.156666666667,31.9566666666667
"宮崎",87371,"雨","国富","東諸県郡国富町大字須志田",66,"#",,,"クニトミ","87","0865","45",131.296666666667,32.0066666666667
"宮崎",87376,"官","宮崎","宮崎市霧島　宮崎地方気象台",9,"#昭50.3.31","87900",,"ミヤザキ","87","47830","45",131.413333333333,31.9383333333333
"宮崎",87406,"四","田野","宮崎市田野町甲",134,"平29.2.17",,,"タノ","87","1663","45",131.308333333333,31.8433333333333
"宮崎",87412,"官","赤江","宮崎市大字赤江　宮崎航空気象観測所",6,"平15.1.1",,"日照・湿度・気圧を除く","アカエ","87","1481","45",131.448333333333,31.8766666666667
"宮崎",87426,"官","都城","都城市菖蒲原町　都城特別地域気象観測所",154,"#昭50.12.16",,,"ミヤコノジョウ","87","47829","45",131.081666666667,31.73
"宮崎",87461,"雨","深瀬","日南市大字酒谷甲",130,"昭52.6.30",,,"フカセ","87","1164","45",131.25,31.6366666666667
"宮崎",87492,"官","油津","日南市油津　油津特別地域気象観測所",3,"平21.3.10",,"気温、雨、日照","アブラツ","87","47835","45",131.406666666667,31.5783333333333
"宮崎",87492,"官","油津","日南市大字平山字仮屋下",5,"平21.3.10",,"風","アブラツ","87","47835","45",131.408333333333,31.5966666666667
"宮崎",87501,"四","串間","串間市大字西方字平山",20,"#昭52.2.3",,,"クシマ","87","0872","45",131.22,31.465
"鹿児島",88061,"官","阿久根","阿久根市赤瀬川　阿久根特別地域気象観測所",40,"#昭50.12.10",,,"アクネ","88","47823","46",130.2,32.0266666666667
"鹿児島",88066,"雨","出水","出水市緑町",11,"昭50.4.24",,,"イズミ","88","0934","46",130.351666666667,32.0933333333333
"鹿児島",88081,"四","大口","伊佐市大口原田",175,"#昭52.2.14",,,"オオクチ","88","0875","46",130.626666666667,32.0466666666667
"鹿児島",88101,"雨","紫尾山","薩摩郡さつま町平川大洞国有林",1060,"#",,,"シビサン","88","0877","46",130.366666666667,31.98
"鹿児島",88107,"四","さつま柏原","薩摩郡さつま町柏原",59,"#昭51.4.1",,,"サツマカシワバル","88","0878","46",130.455,31.9166666666667
"鹿児島",88131,"四","中甑","薩摩川内市上甑町中甑",10,"#昭52.2.19",,,"ナカコシキ","88","0879","46",129.866666666667,31.835
"鹿児島",88151,"四","川内","薩摩川内市中郷",5,"#昭52.2.15",,,"センダイ","88","0880","46",130.315,31.8333333333333
"鹿児島",88166,"官","溝辺","霧島市溝辺町麓　鹿児島航空気象観測所",272,"#平7.3.22",,"日照・湿度・気圧を除く","ミゾベ","88","0881","46",130.718333333333,31.8033333333333
"鹿児島",88211,"雨","八重山","薩摩川内市入来町浦之名字大谷",533,"#",,,"ヤエヤマ","88","0882","46",130.438333333333,31.7466666666667
"鹿児島",88261,"四","東市来","日置市東市来町湯田",40,"#昭52.2.16",,,"ヒガシイチキ","88","0883","46",130.328333333333,31.6683333333333
"鹿児島",88286,"四","牧之原","霧島市福山町福山",387,"(昭50.4.24)昭52.2.9",,,"マキノハラ","88","0935","46",130.843333333333,31.6616666666667
"鹿児島",88317,"官","鹿児島","鹿児島市東郡元町　鹿児島地方気象台",4,"平6.2.25","88905",,"カゴシマ","88","47827","46",130.546666666667,31.555
"鹿児島",88331,"四","輝北","鹿屋市輝北町市成",360,"昭52.3.10",,,"キホク","88","1146","46",130.855,31.5883333333333
"鹿児島",88341,"雨","大隅","曽於市大隅町境木町",170,"昭52.3.17",,,"オオスミ","88","1149","46",131.005,31.58
"鹿児島",88371,"四","加世田","南さつま市加世田東本町",9,"#昭52.2.21",,,"カセダ","88","0887","46",130.325,31.415
"鹿児島",88392,"雨","吉ケ別府","鹿屋市下高隈町",89,"昭52.6.6",,,"ヨシガベップ","88","0888","46",130.861666666667,31.4583333333333
"鹿児島",88406,"四","志布志","志布志市志布志町志布志字杉の下",70,"(昭50.4.24)昭52.2.16",,,"シブシ","88","0936","46",131.095,31.4783333333333
"鹿児島",88432,"四","喜入","鹿児島市喜入中名町",4,"#昭52.2.23",,,"キイレ","88","0890","46",130.54,31.3866666666667
"鹿児島",88442,"四","鹿屋","鹿屋市寿",63,"(昭50.4.24)昭52.2.25",,,"カノヤ","88","0937","46",130.863333333333,31.3916666666667
"鹿児島",88447,"四","肝付前田","肝属郡肝付町前田",31,"昭52.8.10",,,"キモツキマエダ","88","1181","46",130.938333333333,31.34
"鹿児島",88466,"官","枕崎","枕崎市高見町　枕崎特別地域気象観測所",30,"#昭50.3.24",,,"マクラザキ","88","47831","46",130.291666666667,31.2716666666667
"鹿児島",88486,"四","指宿","指宿市十町",5,"#昭52.2.24",,,"イブスキ","88","0893","46",130.636666666667,31.25
"鹿児島",88506,"四","内之浦","肝属郡肝付町北方",8,"#昭52.2.15",,,"ウチノウラ","88","0895","46",131.055,31.2766666666667
"鹿児島",88536,"四","田代","肝属郡錦江町田代麓",182,"昭52.2.14",,,"タシロ","88","1136","46",130.843333333333,31.1983333333333
"鹿児島",88551,"雨","佐多","肝属郡南大隅町佐多伊座敷",27,"昭52.6.28",,,"サタ","88","1161","46",130.69,31.0933333333333
"鹿児島",88612,"官","種子島","西之表市西之表　種子島特別地域気象観測所",25,"#昭50.3.26",,,"タネガシマ","88","47837","46",130.981666666667,30.72
"鹿児島",88621,"官","中種子","熊毛郡中種子町砂中　種子島航空気象観測所",234,"平15.1.1",,"日照・湿度・気圧を除く","ナカタネ","88","0897","46",130.991666666667,30.605
"鹿児島",88666,"四","上中","熊毛郡南種子町中之下",150,"#昭52.2.18",,,"カミナカ","88","0898","46",130.901666666667,30.4066666666667
"鹿児島",88686,"官","屋久島","熊毛郡屋久島町小瀬田　屋久島特別地域気象観測所",37,"#昭50.12.19",,,"ヤクシマ","88","47836","46",130.658333333333,30.385
"鹿児島",88706,"四","尾之間","熊毛郡屋久島町尾之間字井出ノ尻",60,"#昭52.3.4",,,"オノアイダ","88","0899","46",130.555,30.235
"鹿児島",88736,"四","中之島","鹿児島郡十島村中之島",220,"平14.12.18",,,"ナカノシマ","88","1540","46",129.866666666667,29.84
"鹿児島",88746,"雨","平島","鹿児島郡十島村平島",97,"平26.9.17",,,"タイラジマ","88","1658","46",129.528333333333,29.6833333333333
"鹿児島",88756,"雨","諏訪之瀬島","鹿児島郡十島村諏訪之瀬島",111,"平26.9.3",,,"スワノセジマ","88","1654","46",129.705,29.61
"鹿児島",88776,"雨","小宝島","鹿児島郡十島村小宝島",10,"平26.9.3",,,"コダカラジマ","88","1655","46",129.328333333333,29.225
"鹿児島",88781,"雨","宝島","鹿児島郡十島村宝島",33,"平26.7.30",,,"タカラジマ","88","1647","46",129.201666666667,29.1516666666667
"鹿児島",88821,"官","笠利","奄美市笠利町大字和野字長浜金久　奄美航空気象観測所",4,"平15.1.1",,"日照・湿度・気圧を除く","カサリ","88","1520","46",129.711666666667,28.43
"鹿児島",88837,"官","名瀬","奄美市名瀬矢之脇町　名瀬測候所",3,"令6.11.27",,,"ナゼ","88","47909","46",129.493333333333,28.385
"鹿児島",88851,"官","喜界島","大島郡喜界町大字中里西牧　喜界航空気象観測所",5,"(昭53.11.9)平12.3.16",,"日照・湿度・気圧を除く","キカイジマ","88","1296","46",129.926666666667,28.32
"鹿児島",88901,"四","古仁屋","大島郡瀬戸内町古仁屋船津",2,"(昭50.5.9)昭52.2.21",,,"コニヤ","88","0980","46",129.315,28.1433333333333
"鹿児島",88931,"官","天城","大島郡天城町大字浅間字湾屋　徳之島航空気象観測所",2,"平15.3.1",,"日照・湿度・気圧を除く","アマギ","88","1542","46",128.88,27.835
"鹿児島",88956,"四","伊仙","大島郡伊仙町面縄",44,"昭52.2.24",,,"イセン","88","1139","46",128.973333333333,27.6766666666667
"鹿児島",88971,"官","沖永良部","大島郡和泊町国頭字手付　沖永良部特別地域気象観測所",27,"#昭50.4.10",,,"オキノエラブ","88","47942","46",128.705,27.4316666666667
"鹿児島",88986,"官","与論島","大島郡与論町立長　与論航空気象観測所",14,"(昭53.10.3)平12.3.16",,"日照・湿度・気圧を除く","ヨロンジマ","88","1277","46",128.401666666667,27.0433333333333
"沖縄",91011,"四","伊是名","島尻郡伊是名村字内花",14,"昭52.3.16",,,"イゼナ","91","1147","47",127.94,26.9483333333333
"沖縄",91021,"四","奥","国頭郡国頭村奥",232,"#昭52.2.28",,,"オク","91","0901","47",128.271666666667,26.835
"沖縄",91046,"雨","国頭","国頭郡国頭村比地",8,"平17.12.20",,,"クニガミ","91","1586","47",128.178333333333,26.7283333333333
"沖縄",91066,"雨","本部","国頭郡本部町謝花",25,"昭56.7.1",,,"モトブ","91","1373","47",127.898333333333,26.685
"沖縄",91081,"雨","東","国頭郡東村字平良",24,"昭56.7.1",,,"ヒガシ","91","1374","47",128.153333333333,26.6316666666667
"沖縄",91096,"雨","粟国","島尻郡粟国村字浜",14,"平15.1.1",,,"アグニ","91","1515","47",127.238333333333,26.5916666666667
"沖縄",91107,"官","名護","名護市宮里　名護特別地域気象観測所",6,"昭62.7.1",,,"ナゴ","91","47940","47",127.965,26.5933333333333
